url,title,rest_type,rest_price,rest_facility,rest_longlat,rating,review
https://www.zomato.com/jakarta/monstercheese-pizza-beji-depok/info,Monstercheese Pizza,Pizza,Rp90.000 for two people (approx.),Takeaway Available|Indoor Seating|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3806140000,106.8304200000']",2.9,9
https://www.zomato.com/jakarta/chop-buntut-cak-yo-1-beji-depok/info,Chop Buntut Cak Yo,Indonesian|Jawa,Rp200.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3721540000,106.8348950000']",4.0,128
https://www.zomato.com/jakarta/obrol-kopi-1-cimanggis-depok/info,Obrol Kopi,Coffee,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.3601370000,106.8431300000']",3.4,4
https://www.zomato.com/jakarta/dejabrew-coffee-and-eatery-beji-depok/info,Dejabrew Coffee and Eatery,Cafe|Coffee|Tea,Rp150.000 for two people (approx.),Takeaway Available|Wifi|Smoking Area|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3797690000,106.8311530000']",3.6,78
https://www.zomato.com/jakarta/moon-chicken-beji-depok/info,Moon Chicken,Asian|Fast Food|Korean,Rp40.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.8627961392,106.8343984348']",-,2
https://www.zomato.com/jakarta/chapayom-beji-depok/info,Chapayom,Beverages|Thai,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3723680000,106.8349200000']",3.3,26
https://www.zomato.com/jakarta/pasir-7-pasar-ikan-segar-jagakarsa/info,Pasir 7 Pasar Ikan Segar,Seafood,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3434620000,106.8339190000']",2.8,25
https://www.zomato.com/jakarta/ikan-bakar-eman-4-sekawan-sukmajaya/info,Ikan Bakar Eman 4 Sekawan,Seafood,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3851400000,106.8397010000']",3.7,28
https://www.zomato.com/jakarta/ayam-geprek-hohaah-beji-depok/info,Ayam Geprek HOHAAH!,Jawa,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3685210000,106.8186200000']",-,1
https://www.zomato.com/jakarta/waroeng-ss-beji-depok/info,Waroeng SS,Jawa,Rp90.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3783800000,106.8317380000']",4.2,307
https://www.zomato.com/jakarta/j-van-crab-lobster-beji-depok/info,J-Van Crab & Lobster,Seafood|Italian|Indonesian,Rp300.000 for two people (approx.),Takeaway Available|Live Music|Wifi|Indoor Seating|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3701340000,106.8338120000']",-,1
