index,url,title,rest_type,rest_price,rest_facility,rest_longlat,rating,review
4713,https://www.zomato.com/jakarta/meradelima-pondok-indah/info,Meradelima,Peranakan,Rp400.000 for two people (approx.),Table booking recommended|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2670020000,106.7841020000']",3.5,80
4714,https://www.zomato.com/jakarta/sopo-ngiro-pondok-indah/info,Sopo Ngiro,Japanese,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2511490000,106.7972890000']",3.5,57
4715,https://www.zomato.com/jakarta/clairmont-1-pondok-indah/info,Clairmont,Bakery,Rp100.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2487550000,106.7905480000']",3.8,65
4716,https://www.zomato.com/jakarta/halo-bowl-fatmawati/info,Halo Bowl,Healthy Food|Fusion,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|Self Service|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2868725039,106.8070407671']",-,1
4717,https://www.zomato.com/jakarta/j-co-donuts-coffee-fatmawati/info,J.CO Donuts & Coffee,Desserts|Coffee,Rp120.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Desserts and Bakes|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2914630000,106.7996840000']",3.8,73
4718,https://www.zomato.com/jakarta/teji-burger-fatmawati/info,Teji Burger,Burger,Rp80.000 for two people (approx.),Home Delivery|Takeaway Available|Outdoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2869910000,106.7956660000']",3.5,4
4719,https://www.zomato.com/jakarta/suwe-ora-jamu-pondok-indah/info,Suwe Ora Jamu,Indonesian|Jawa,Rp120.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Praying Room|Smoking Area|Wifi|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2516590000,106.7945650000']",4.1,314
4720,https://www.zomato.com/jakarta/mars-kitchen-fatmawati/info,Mars Kitchen,Indonesian,Rp200.000 for two people (approx.),Takeaway Available|Table booking recommended|Indoor Seating|Smoking Area|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2875230000,106.7951960000']",4,94
4721,https://www.zomato.com/jakarta/soto-kudus-blok-m-1-pondok-indah/info,Soto Kudus Blok M,Soto|Jawa,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2483690000,106.7918240000']",3.7,89
4722,https://www.zomato.com/jakarta/omah-solo-fatmawati/info,Omah Solo,Jawa,Rp100.000 for two people (approx.),Indoor Seating|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2927232648,106.8018504605']",3.3,14
4723,https://www.zomato.com/jakarta/kedjora-coffee-fatmawati/info,Kedjora Coffee,Coffee|Beverages|Desserts,Rp70.000 for two people (approx.),Takeaway Available|Brunch|Self Service|Indoor Seating|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2680510000,106.8000940000']",-,3
4724,https://www.zomato.com/twinhouse-cipete/info,Twinhouse,Asian|Western|Italian,Rp250.000 for two people (approx.),Breakfast|Takeaway Available|Outdoor Seating|Brunch|Indoor Seating|Praying Room|Table booking recommended|Wifi|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2786330000,106.8048560000']",4.3,"1,037"
4725,https://www.zomato.com/jakarta/lits-by-walking-drums-fatmawati/info,LITS by Walking Drums,Fusion|Asian,Rp80.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2786970000,106.7970670000']",-,0
4726,https://www.zomato.com/jakarta/ch%C3%A2terais%C3%A9-pondok-indah/info,ChÃ¢teraisÃ©,Coffee|Bakery|Beverages,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2656450000,106.7842560000']",4.1,76
4727,https://www.zomato.com/jakarta/ruang-kopi-bahagia-fatmawati/info,Ruang Kopi Bahagia,Coffee,Rp100.000 for two people (approx.),Smoking Area|Outdoor Seating|Wifi|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3000180000,106.7944770000']",-,2
4728,https://www.zomato.com/jakarta/kepala-manyung-bu-fat-1-fatmawati/info,Kepala Manyung Bu Fat,Jawa|Indonesian,Rp250.000 for two people (approx.),Takeaway Available|Indoor Seating|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2780360000,106.8053160000']",3.1,9
4729,https://www.zomato.com/jakarta/soto-kudus-jeng-esti-fatmawati/info,Soto Kudus Jeng Esti,Soto,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.3023559416,106.7948237434']",-,0
4730,https://www.zomato.com/jakarta/kopi-soe-1-fatmawati/info,Kopi Soe,Coffee|Beverages,Rp60.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2788260000,106.7974010000']",-,3
4731,https://www.zomato.com/jakarta/louie-coffee-pondok-indah/info,Louie Coffee,Cafe|Coffee|Tea,Rp100.000 for two people (approx.),Breakfast|Takeaway Available|Smoking Area|Indoor Seating|Desserts and Bakes|Wifi|Outdoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2773860000,106.7729320000']",3.8,66
4732,https://www.zomato.com/jakarta/omji-modern-asian-fried-chicken-pondok-indah/info,OMJI - Modern Asian Fried Chicken,Asian,Rp110.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2661430000,106.7838280000']",3.4,48
4733,https://www.zomato.com/jakarta/lof-kitchen-and-plants-fatmawati/info,LOF Kitchen and Plants,Western|Italian|Indonesian,Rp250.000 for two people (approx.),Takeaway Available|Rooftop|Smoking Area|Wifi|Outdoor Seating|Indoor Seating|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2722740000,106.8006410000']",4.3,175
4734,https://www.zomato.com/jakarta/sprouts-noodle-parlor-fatmawati/info,SPROUTS Noodle Parlor,Bakmi|Asian,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|Vegetarian Friendly|Wifi|Vegan Options|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2777070000,106.7971360000']",3.2,6
4735,https://www.zomato.com/jakarta/warung-sate-82-fatmawati/info,Warung Sate 82,Satay,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2642020000,106.7990860000']",-,0
4736,https://www.zomato.com/jakarta/jagat-kopi-fatmawati/info,Jagat Kopi,Coffee|Tea|Beverages,Rp50.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2862910000,106.8064420000']",-,2
4737,https://www.zomato.com/jakarta/kitchen-88-fatmawati/info,Kitchen 88,Japanese,Rp150.000 for two people (approx.) Without alcohol,Breakfast|Takeaway Available|Beer|Table booking recommended|Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2811094950,106.7960485071']",3.4,13
4738,https://www.zomato.com/jakarta/bebek-goreng-h-slamet-1-fatmawati/info,Bebek Goreng H.Slamet,Jawa|Indonesian,Rp100.000 for two people (approx.),Home Delivery|Takeaway Available|Outdoor Seating|Praying Room|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2853130000,106.8070620000']",2.6,6
4739,https://www.zomato.com/jakarta/animo-bread-culture-fatmawati/info,Animo Bread Culture,Coffee|Bakery|Beverages,Rp120.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2775610000,106.7985220000']",4.4,442
4740,https://www.zomato.com/jakarta/the-goods-cafe-2-pondok-indah/info,The Goods Cafe,Asian|Western,Rp380.000 for two people (approx.) Without alcohol,Home Delivery|Takeaway Available|Wine and Beer|Outdoor Seating|Table booking recommended|Wifi|Indoor Seating|Smoking Area,"['https://www.google.com/maps/dir/?api=1&destination=-6.2677130000,106.7841150000']",2.9,87
4741,https://www.zomato.com/jakarta/hepivora-fatmawati/info,Hepivora,Indonesian,Rp110.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2656290000,106.7972420000']",-,3
4742,https://www.zomato.com/jakarta/starbucks-coffee-2-fatmawati/info,Starbucks Coffee,Coffee|Tea|Desserts,Rp120.000 for two people (approx.),Breakfast|Takeaway Available|Outdoor Seating|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2914650000,106.7996860000']",3.9,120
4743,https://www.zomato.com/jakarta/kaybun-dimsum-fatmawati/info,Kaybun Dimsum,Dimsum,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2778537896,106.7976247072']",-,3
4744,https://www.zomato.com/jakarta/i-am-geprek-bensu-fatmawati/info,I Am Geprek Bensu,Indonesian,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2602740000,106.7968870000']",3.2,5
4745,https://www.zomato.com/jakarta/commonroom-coffee-fatmawati/info,Commonroom Coffee,Cafe|Coffee|Western,Rp150.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Outdoor Seating|Praying Room|Smoking Area|Indoor Seating|Table booking recommended|Private Dining Area Available|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2903220000,106.8015330000']",4,64
4746,https://www.zomato.com/jakarta/kerang-kiloan-cipete-fatmawati/info,Kerang Kiloan Cipete,Seafood,Rp250.000 for two people (approx.),Takeaway Available|Outdoor Seating|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2779240000,106.8022100000']",4,134
4747,https://www.zomato.com/jakarta/sop-ikan-batam-fatmawati/info,Sop Ikan Batam,Seafood|Sumatera,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3045670000,106.7950250000']",3,10
4748,https://www.zomato.com/jakarta/sakabe-buffet-fatmawati/info,Sakabe Buffet,Japanese|Grill,Rp200.000 for two people (approx.) Without alcohol,Beer|Wifi|Outdoor Seating|Indoor Seating|Smoking Area|Buffet|Table booking recommended|Kid Friendly,"['https://www.google.com/maps/dir/?api=1&destination=-6.2741790000,106.7974860000']",3.7,13
4749,https://www.zomato.com/jakarta/soto-padang-h-st-mangkuto-pondok-indah/info,Soto Padang H. St. Mangkuto,Padang|Soto,Rp130.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2470270000,106.7918290000']",3.9,62
4750,https://www.zomato.com/jakarta/mie-tarik-laiker-pondok-indah/info,Mie Tarik Laiker,Peranakan|Bakmi,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2661830000,106.7849940000']",3.7,98
4751,https://www.zomato.com/jakarta/sibaganding-tua-cafe-1-fatmawati/info,Sibaganding Tua Cafe,Indonesian|Coffee,Rp100.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2983700000,106.8023700000']",-,0
4752,https://www.zomato.com/jakarta/grabba-java-cafe-fatmawati/info,Grabba Java Cafe,Indonesian|Japanese|Chinese,Rp100.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Outdoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2909570000,106.8046120000']",-,1
4753,https://www.zomato.com/jakarta/meatbox-fatmawati/info,Meatbox,Asian,Rp100.000 for two people (approx.),Home Delivery|Takeaway Available|Outdoor Seating|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2855380000,106.7924500000']",3.2,7
4754,https://www.zomato.com/jakarta/kopi-dicari-mama-fatmawati/info,Kopi Dicari Mama,Coffee|Beverages,Rp60.000 for two people (approx.),Takeaway Available|Praying Room|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2667080000,106.7974830000']",3.5,6
4755,https://www.zomato.com/jakarta/ayam-nyeresep-fatmawati/info,Ayam Nyeresep,Sunda,Rp85.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2642020000,106.7990860000']",-,1
4756,https://www.zomato.com/jakarta/bakerzin-pondok-indah/info,Bakerzin,Western|Italian|Bakery,Rp250.000 for two people (approx.),Takeaway Available|Wifi|Indoor Seating|Desserts and Bakes|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2654790000,106.7827310000']",4,255
4757,https://www.zomato.com/jakarta/kembang-goyang-fatmawati/info,Kembang Goyang,Indonesian,Rp110.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2917660000,106.8018390000']",3.2,16
4758,https://www.zomato.com/jakarta/ayam-geprek-asap-curry-lapar-haus-fatmawati/info,Ayam Geprek Asap Curry Lapar Haus,Indonesian,Rp80.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3094270000,106.7972880000']",-,1
4759,https://www.zomato.com/jakarta/buana-bakery-2-fatmawati/info,Buana Bakery,Bakery|Coffee|Tea,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes,"['https://www.google.com/maps/dir/?api=1&destination=-6.2912700000,106.8036420000']",-,0
4760,https://www.zomato.com/jakarta/kyochon-pondok-indah/info,Kyochon,Korean,Rp150.000 for two people (approx.) Without alcohol,Takeaway Available|Beer|Indoor Seating|Wifi|Table booking recommended|Kid Friendly,"['https://www.google.com/maps/dir/?api=1&destination=-6.2656200000,106.7843640000']",3.4,58
4761,https://www.zomato.com/jakarta/house-of-tea-pondok-indah/info,House of Tea,Tea|Italian|Asian,Rp150.000 for two people (approx.),Free Parking|Praying Room|Wifi|Indoor Seating|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2741000000,106.7938750000']",4.1,83
4762,https://www.zomato.com/jakarta/saidi-corner-fatmawati/info,Saidi Corner,Indonesian,Rp100.000 for two people (approx.),Takeaway Available|Wifi|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2665050000,106.8019980000']",3.5,5
4763,https://www.zomato.com/jakarta/mokka-coffee-cabana-fatmawati/info,Mokka Coffee Cabana,Coffee|Western,Rp240.000 for two people (approx.),Takeaway Available|Table booking recommended|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3045830000,106.7950230000']",3.2,43
4764,https://www.zomato.com/jakarta/monster-mango-thai-fatmawati/info,Monster Mango Thai,Beverages|Thai,Rp120.000 for two people (approx.),Takeaway Available|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3047900000,106.7951960000']",3.4,8
4765,https://www.zomato.com/jakarta/tori-ichi-japanese-street-yakitori-pondok-indah/info,Tori-Ichi Japanese Street Yakitori,Japanese|Street Food,Rp200.000 for two people (approx.),Takeaway Available|Indoor Seating|Table booking recommended|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2666160000,106.7841160000']",3.6,123
4766,https://www.zomato.com/jakarta/shabu-shabu-shaburi-pondok-indah/info,Shabu-Shabu Shaburi,Japanese,Rp600.000 for two people (approx.),Table booking recommended|Indoor Seating|Wifi|Buffet|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2650490000,106.7824930000']",4.1,207
4767,https://www.zomato.com/jakarta/bakmi-roxy-1-fatmawati/info,Bakmi Roxy,Bakmi,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.3023290000,106.7947040000']",-,3
4768,https://www.zomato.com/jakarta/greenology-fatmawati/info,Greenology,Healthy Food,Rp150.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2915650000,106.8001970000']",3.5,10
4769,https://www.zomato.com/jakarta/yammie-hotplate-pondok-indah/info,YamMie Hotplate,Bakmi,"Rp75.000 for two people (approx.)|Sore hari mampir ke food court PIM 2 yang menyediakan beragam pilihan tempat makan. Akhirnya memutuskan makan di YamMie Hot plate karena dulu jaman kuliah pernah makan dan lumayan cocok.Menu yang dipesan adalah Paket YamMie yang sudah include es teh Manis.Paket pertama Nasgor Ayam seharga Rp.27.273 dan yang kedua Ikan saus Bangkok seharga Rp. 36.364 plus side dish or snack Pangsit baso seharga Rp. 11.818 (isinya 2pangsit dan 2 bakso ikan goreng).Untuk menu YamMie ini bisa pilih based nasi or mie.Review untuk Nasgornya porsinya sedikit, ayamnya juga sedikit jadi hanya bagaikan garnish saja. Rasanya juga tidak special, cenderung hambar. Sayang sekali padahal ekspektasi suami yang...read more",Takeaway Available|Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2654770000,106.7846080000']",3.8,108
4770,https://www.zomato.com/jakarta/deluc-corner-fatmawati/info,Deluc Corner,Indonesian,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.3020360000,106.7947090000']",-,1
4771,https://www.zomato.com/jakarta/sucre-by-sheila-fatmawati/info,Sucre by Sheila,Bakery|Desserts,Rp90.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes,"['https://www.google.com/maps/dir/?api=1&destination=-6.2915640000,106.8003210000']",3.4,4
4772,https://www.zomato.com/jakarta/kedai-pawon-sae-by-bogana-milka-fatmawati/info,Kedai Pawon Sae by Bogana Milka,Jawa|Indonesian,Rp120.000 for two people (approx.),Takeaway Available|Wifi|Indoor Seating|Smoking Area|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2640400000,106.7965430000']",3.5,6
4773,https://www.zomato.com/jakarta/stuja-coffee-fatmawati/info,Stuja Coffee,Coffee|Beverages,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2781180000,106.8030370000']",3.8,119
4774,https://www.zomato.com/jakarta/kopi-toko-djawa-pondok-indah/info,Kopi Toko Djawa,Coffee|Bakery,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2554740000,106.7817050000']",3.9,34
4775,https://www.zomato.com/jakarta/nasi-goreng-kebuli-apjay-fatmawati/info,Nasi Goreng Kebuli Apjay,Arabian|Indonesian|Street Food,Rp70.000 for two people (approx.),Takeaway Available|Outdoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2772170000,106.7985050000']",3,39
4776,https://www.zomato.com/jakarta/resto-bu-titiek-fatmawati/info,Resto Bu Titiek,Indonesian|Jawa|Soto,Rp80.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2635960000,106.7989580000']",-,3
4777,https://www.zomato.com/jakarta/tomaple-pondok-indah/info,Tomaple,Bakery|Coffee,Rp100.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Outdoor Seating|Smoking Area|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2606020000,106.7890830000']",3.7,48
4778,https://www.zomato.com/jakarta/koi-teppanyaki-fatmawati/info,Koi Simatupang,Western|Italian|Asian,Rp400.000 for two people (approx.) Without alcohol,Takeaway Available|Wine and Beer|Indoor Seating|Smoking Area|Outdoor Seating|Table booking recommended|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2938470000,106.8022460000']",3.1,36
4779,https://www.zomato.com/jakarta/kopi-boutique-fatmawati/info,Kopi Boutique,Coffee|Snacks,Rp160.000 for two people (approx.),Breakfast|Takeaway Available|Outdoor Seating|Wifi|Indoor Seating|Smoking Area|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2726790000,106.8084200000']",4,82
4780,https://www.zomato.com/jakarta/ramen-38-sanpachi-fatmawati/info,Ramen 38 Sanpachi,Ramen|Japanese,Rp150.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2916150000,106.8003570000']",3,167
4781,https://www.zomato.com/jakarta/kopi-isi-fatmawati/info,Kopi Isi,Coffee|Beverages,Rp80.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Indoor Seating|Smoking Area|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2702260000,106.8083570000']",3.7,11
4782,https://www.zomato.com/jakarta/pawon-kopi-bu-cetarrr-fatmawati/info,Pawon Kopi Bu Cetarrr,Sunda|Coffee,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2776070000,106.8025060000']",3.4,10
4783,https://www.zomato.com/jakarta/astori-coffee-fatmawati/info,Astori Coffee,Coffee|Snacks,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|Self Service|Wifi|Desserts and Bakes|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2625450000,106.8086940000']",3.5,16
4784,https://www.zomato.com/jakarta/fani-foods-fatmawati/info,Fani Foods,Desserts,Rp100.000 for two people (approx.),Takeaway Available|Desserts and Bakes|Indoor Seating|Praying Room|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2781677699,106.8030085042']",-,3
4785,https://www.zomato.com/jakarta/the-social-pot-shabu-and-grill-pondok-indah/info,The Social Pot Shabu and Grill,Japanese|Grill,Rp300.000 for two people (approx.),Takeaway Available|Indoor Seating|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2647030000,106.7844240000']",4.6,354
4786,https://www.zomato.com/jakarta/the-duck-king-1-fatmawati/info,The Duck King,Chinese,Rp300.000 for two people (approx.),Takeaway Available|Indoor Seating|Table booking recommended|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2916960000,106.8007210000']",3.9,115
4787,https://www.zomato.com/jakarta/chatime-fatmawati/info,Chatime,Beverages|Bubble Tea,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3045660000,106.7950240000']",3.6,17
4788,https://www.zomato.com/jakarta/akasya-express-pondok-indah/info,Akasya Express,Jawa,Rp150.000 for two people (approx.),Takeaway Available|Indoor Seating|Outdoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2563940000,106.8099470000']",3.7,73
4789,https://www.zomato.com/jakarta/sushigroove-pondok-indah/info,Sushigroove,Japanese|Sushi,Rp250.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Wifi|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2653790000,106.7824300000']",4,251
4790,https://www.zomato.com/jakarta/hokben-pondok-indah/info,HokBen,Fast Food|Japanese,"Rp150.000 for two people (approx.)|✨Salmon Guriru✨⭐️Rate: 7.75/10💵Rp. 80.000,-Buat Salmon Guriru ini menurut gua enak.  Rasa salmonnya gak amis dan bumbunya jg enak, tapi bukan yang over the top gitu.  Kayak, enaknya ya standar salmon aja biasa gitu menurut gua.  Gak ada ciri khas bumbu mereka sendiri.  Gua beli ini di hokben malang dan agak kecewa karna salad-nya bener-bener sedikit dan plain.  Gak dikasih seasoning sama sekali apalagi mayonnaise.  Gua kira emg begitu dari sananya gak taunya kalo gua liat di foto orang-orang saladnya pada banyak dan lengkap bgt sama bumbu-bumbunya, jadi intinya menurut gua tiap outlet pun masih gak konsisten sama penyajiannya atau gak sesuai standar penyajian.  Buat...read more",Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2666300000,106.7832600000']",3.8,84
4791,https://www.zomato.com/jakarta/aroma-padi-fatmawati/info,Aroma Padi,Indonesian|Peranakan,Rp250.000 for two people (approx.),Lunch Menu|Smoking Area|Indoor Seating|Table booking recommended|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2781290000,106.8052300000']",4,64
4792,https://www.zomato.com/jakarta/warung-adhelia-fatmawati/info,Warung Adhelia,Indonesian,Rp60.000 for two people (approx.),Home Delivery|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2645700000,106.7982510000']",-,1
4793,https://www.zomato.com/jakarta/upnormal-coffee-roasters-fatmawati/info,Upnormal Coffee Roasters,Coffee|Street Food|Indonesian,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2730680000,106.7974010000']",-,0
4794,https://www.zomato.com/jakarta/din-tai-fung-pondok-indah/info,Din Tai Fung,Chinese,Rp400.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2647700000,106.7830630000']",4.3,251
4795,https://www.zomato.com/jakarta/kedai-kopimiring-jakarta-fatmawati/info,Kedai Kopimiring Jakarta,Coffee,Rp100.000 for two people (approx.),Takeaway Available|Outdoor Seating|Wifi|Indoor Seating|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2787880000,106.8079260000']",-,3
4796,https://www.zomato.com/jakarta/warunk-upnormal-fatmawati/info,Warunk Upnormal,Street Food|Indonesian,Rp100.000 for two people (approx.),Takeaway Available|Wifi|Indoor Seating|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2730500000,106.7974000000']",2.8,113
4797,https://www.zomato.com/jakarta/kedai-disto-fatmawati/info,Kedai Disto,Seafood,Rp150.000 for two people (approx.),Takeaway Available|Outdoor Seating|Indoor Seating|Table booking recommended|Smoking Area|Live Music|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2773010000,106.7987160000']",2.9,35
4798,https://www.zomato.com/jakarta/the-premiere-xxi-one-bel-park-fatmawati/info,The Premiere - XXI One Bel Park,Indonesian|Japanese,Rp240.000 for two people (approx.),Takeaway Available|Indoor Seating|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3045820000,106.7950210000']",-,0
