url,title,rest_type,rest_price,rest_facility,rest_longlat,rating,review
https://www.zomato.com/jakarta/la-boutique-at-boca-le-meridien-hotel-sudirman/info,La Boutique at BOCA - Le Meridien Hotel,Bakery|Desserts,Rp350.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Wifi|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2136366108,106.8188975751']",3.9,44
https://www.zomato.com/jakarta/katsura-senayan/info,Katsura,Japanese|Sushi,Rp400.000 for two people (approx.) Without alcohol,Full Bar Available|Table booking recommended|Smoking Area|Indoor Seating|Private Dining Area Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2255901778,106.8001948670']",3.9,116
https://www.zomato.com/jakarta/cak-tu-ci-express-senayan/info,Cak Tu Ci Express,Indonesian,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|Smoking Area|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2267523897,106.8116629869']",-,0
https://www.zomato.com/jakarta/tous-les-jours-senayan/info,Tous Les Jours,Bakery|Coffee|Tea,Rp135.000 for two people (approx.),Breakfast|Takeaway Available|Wifi|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2269980000,106.7969460000']",3.9,163
https://www.zomato.com/jakarta/bleu8-hotel-mulia-senayan/info,Bleu8 - Hotel Mulia,Western|Asian|Mexican,Rp500.000 for two people (approx.) Without alcohol,Breakfast|Takeaway Available|Full Bar Available|Indoor Seating|Wifi|Outdoor Seating|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2152550000,106.7975200000']",3.8,59
https://www.zomato.com/jakarta/mendoan-riky-senayan/info,Mendoan Riky,Street Food,Rp20.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2152800000,106.8062490000']",-,1
https://www.zomato.com/jakarta/kopi-soe-senayan/info,Kopi Soe,Coffee|Beverages,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2294720000,106.7973030000']",-,0
https://www.zomato.com/jakarta/chatime-senayan/info,Chatime,Beverages|Bubble Tea,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2272040000,106.7969890000']",3.9,76
https://www.zomato.com/jakarta/coca-suki-restaurant-bendungan-hilir/info,Coca Suki Restaurant,Japanese|Thai,Rp350.000 for two people (approx.) Without alcohol,Takeaway Available|Beer|Table booking recommended|Wifi|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2168343433,106.8140283600']",4.0,93
https://www.zomato.com/jakarta/djournal-coffee-senayan/info,Djournal Coffee,Coffee|Beverages|Fusion,Rp110.000 for two people (approx.),Takeaway Available|Indoor Seating|Smoking Area|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2274823121,106.7978063598']",3.8,41
https://www.zomato.com/jakarta/fins-recipe-senayan/info,Fins Recipe,Desserts|Indonesian,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2252832094,106.8100073934']",3.8,11
https://www.zomato.com/jakarta/mottomoo-scbd/info,Mottomoo,Japanese,Rp250.000 for two people (approx.),Takeaway Available|Wifi|Table booking recommended|Valet Parking Available|Indoor Seating|Table reservation required|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2258114882,106.8097559363']",4.3,"1,024"
https://www.zomato.com/jakarta/bakerman-scbd/info,Bakerman,Coffee|Desserts|Beverages,Rp60.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2293490000,106.8065300000']",3.9,58
https://www.zomato.com/jakarta/basic-instinct-culinary-scbd/info,Basic Instinct Culinary,French,Rp600.000 for two people (approx.) Without alcohol,Full Bar Available|Indoor Seating|Private Dining Area Available|Smoking Area|Live Entertainment|Wifi|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2261787833,106.8118024617']",4.1,119
https://www.zomato.com/jakarta/orbond-senayan/info,ORBOND,Coffee|Tea,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.2295290000,106.7960460000']",-,2
https://www.zomato.com/jakarta/union-senayan/info,Union,Italian|American|Desserts,Rp550.000 for two people (approx.) Without alcohol,Takeaway Available|Full Bar Available|Wifi|Table booking recommended|Outdoor Seating|Smoking Area|Desserts and Bakes,"['https://www.google.com/maps/dir/?api=1&destination=-6.2243110000,106.7989830000']",4.5,"2,227"
https://www.zomato.com/jakarta/fook-yew-scbd/info,Fook Yew,Chinese|Bubble Tea|Beverages,Rp300.000 for two people (approx.) Without alcohol,Takeaway Available|Wine and Beer|Indoor Seating|Wifi|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2251950000,106.8094610000']",3.9,173
https://www.zomato.com/jakarta/chopstix-senayan/info,Chopstix,Peranakan|Chinese,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2262280000,106.7994170000']",3.2,25
https://www.zomato.com/jakarta/seia-sudirman/info,Seia,Indonesian,"Rp250.000 for two people (approx.) Without alcohol|Salah satu restoran yang menyajikan Indonesian food di wilayah Sudirman. Ambiencenya disini sangat nyaman sekali, apalagi untuk menghabiskan waktu dengan keluarga sangat cocok.- Bakwan Jagung Celebes (Rp 95,000) Bakwan jagung ini unik! Udang dibalut denagn adonan bakwan jagung dan disajikan dengan bumbu kacang. Perpaduang yang sangat nikmat- Nasi Goreng Andaliman (Rp 95,000) Ini nasi goreng udang, ikan asin, andaliman black pepper dan pete. Disajikan dengan pangsit goreng.- Asinan Betawi (Rp 70,000) Asinan betawi disini sangat beda dengan asinan betawi pada umumnya, ada tambahan tofu dan nanas disajikan dengan saus kacang yang unik juga rasanya.- Sate Domba Tegal (Rp...read more",Home Delivery|Takeaway Available|Full Bar Available|Indoor Seating|Private Dining Area Available|Wifi|Table booking recommended|Smoking Area,"['https://www.google.com/maps/dir/?api=1&destination=-6.2079757035,106.8210259080']",4.0,57
https://www.zomato.com/jakarta/din-tai-fung-senayan/info,Din Tai Fung,Chinese,Rp400.000 for two people (approx.),Wifi|Table booking recommended|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2249070000,106.8012140000']",4.2,176
https://www.zomato.com/jakarta/sari-ratu-1-senayan/info,Sari Ratu,Padang,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2265140000,106.7991750000']",3.1,30
https://www.zomato.com/jakarta/harris-cafe-harris-suites-fx-sudirman-sudirman/info,HARRIS Cafe - Harris Suites fX Sudirman,Indonesian|Western,Rp250.000 for two people (approx.) Without alcohol,Breakfast|Takeaway Available|Beer|Table booking recommended|Private Dining Area Available|Wifi|Brunch|Indoor Seating|Smoking Area,"['https://www.google.com/maps/dir/?api=1&destination=-6.2252135499,106.8039553240']",3.6,6
https://www.zomato.com/jakarta/sate-khas-senayan-senayan/info,Sate Khas Senayan,Satay|Indonesian,Rp280.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2327660000,106.7961840000']",3.1,96
https://www.zomato.com/jakarta/singapore-hainanese-chicken-rice-1-senayan/info,Singapore Hainanese Chicken Rice,Singaporean,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2276886233,106.7975797132']",3.4,21
https://www.zomato.com/jakarta/carls-jr-senayan/info,Carl's Jr.,Burger|Fast Food,Rp180.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2258150000,106.7994330000']",3.8,49
