district,rest_url,count
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/sate-khas-senayan-1-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/lum-dee-thai-bbq-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/chung-gi-wa-2-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/yuraku-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/sushi-hiro-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/phyllo-coffee-kitchen-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/sinar-khek-2-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/kopi-luwak-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/shabu-shabu-express-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/gahyo-korean-bbq-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/lapo-ni-dainang-by-sirait-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/ayam-suwir-wara-wiri-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/bamboo-dimsum-1-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/bebek-ummi-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/pundi-selera-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/sari-laut-ujung-pandang-1-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/bak-kut-teh-100-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/gokana-ramen-teppan-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/seeds-double-tree-coffee-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/tom-sushi-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/bun-ong-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/fiesta-steak-2-kelapa-gading/info,501
